protocol,M,q,stage,n_runs,mean_throughput,se_throughput,mean_completed_pkt_s,mean_collision_fraction,mean_jain_fairness,selected
sb_cf,6,0.000547722557505166,coarse,1,0.010692,0,9,0.907984,0.184090909090909,0
sb_cf,6,0.001,coarse,1,0.001188,0,1,0.982621,0.025,0
sb_cf,6,0.0010673841067709,coarse,1,0.001188,0,1,0.986869,0.025,0
sb_cf,6,0.0020800838230519,coarse,1,0,0,0,0.999262,NaN,0
sb_cf,6,0.003,coarse,1,0,0,0,1,NaN,0
sb_cf,6,0.0040536004644211,coarse,1,0,0,0,0.999874,NaN,0
sb_cf,6,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,6,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,6,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,6,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,6,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,6,1e-05,coarse,1,0.057024,0,48,2.7e-05,0.669767441860465,0
sb_cb,6,1.77827941003892e-05,coarse,1,0.07576,0,64,6.3e-05,0.648101265822785,0
sb_cb,6,3.16227766016838e-05,coarse,1,0.132784,0,112,9.9e-05,0.761165048543689,0
sb_cb,6,5.62341325190349e-05,coarse,1,0.223072,0,188,0.000198,0.867976424361493,0
sb_cb,6,0.0001,coarse,1,0.331452,0,279,0.001476,0.881751246035342,0
sb_cb,6,0.000177827941003892,coarse,1,0.439288,0,370,0.00279,0.906382415254237,0
sb_cb,6,0.000316227766016838,coarse,1,0.558088,0,470,0.004806,0.908007234462348,0
sb_cb,6,0.000562341325190349,coarse,1,0.621682,0,524,0.02295,0.915986122231118,0
sb_cb,6,0.000681292069057962,fine,1,0.63826,0,538,0.026865,0.945648196549922,0
sb_cb,6,0.000825404185268018,fine,1,0.658456,0,555,0.02754,0.945674198698268,0
sb_cb,6,0.001,coarse,1,0.665584,0,561,0.043335,0.928818911580687,1
sb_cb,6,0.00121152765862859,fine,1,0.642643,0,541,0.076563,0.934366619844209,0
sb_cb,6,0.00146779926762207,fine,1,0.619999,0,522,0.105903,0.937272977435333,0
sb_cb,6,0.00177827941003892,coarse,1,0.604555,0,509,0.136413,0.923310762651461,0
sb_cb,6,0.003,coarse,1,0.509317,0,429,0.238995,0.93688149053146,0
sb_cb,6,0.00316227766016838,coarse,1,0.486709,0,410,0.265041,0.913984341017834,0
sb_cb,6,0.00562341325190349,coarse,1,0.289872,0,244,0.455443,0.836179775280899,0
sb_cb,6,0.01,coarse,1,0.100429,0,85,0.640953,0.545694864048338,0
s7_clean,6,0.001,coarse,1,0.738936,0,622,0.000882,0.949548399764382,0
s7_clean,6,0.003,coarse,1,0.810115,0,682,0.001953,0.940784789644013,0
s7_clean,6,0.005,coarse,1,0.821932,0,692,0.004662,0.951637519872814,0
s7_clean,6,0.00600468477588001,fine,1,0.825415,0,695,0.005796,0.956788289359005,0
s7_clean,6,0.00721124785153704,fine,1,0.82789,0,697,0.007623,0.960324582905037,0
s7_clean,6,0.00866025403784439,fine,1,0.828736,0,698,0.008946,0.962701549162188,0
s7_clean,6,0.009,coarse,1,0.828394,0,698,0.009639,0.962853754940711,0
s7_clean,6,0.0104004191152595,fine,1,0.828844,0,698,0.010521,0.966214501031255,0
s7_clean,6,0.0124902476648341,fine,1,0.829015,0,698,0.012348,0.963006008855155,1
s7_clean,6,0.015,coarse,1,0.828187,0,698,0.014238,0.959062992125984,0
s7_clean,6,0.025,coarse,1,0.809125,0,682,0.031374,0.927132833678839,0
s7_clean,6,0.05,coarse,1,0.752344,0,634,0.076041,0.945156132430399,0
s7_clean,6,0.1,coarse,1,0.502765,0,424,0.262332,0.914239218877136,0
s7_clean,6,0.2,coarse,1,0.055836,0,47,0.594846,0.497522522522523,0
s7_clean,6,0.4,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,6,0.6,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,6,0.8,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,6,1,coarse,1,0,0,0,0.318213,NaN,0
s7_busy,6,0.0001,coarse,1,0.002376,0,2,0.010395,0.05,0
s7_busy,6,0.0003,coarse,1,0.014256,0,12,0.010843,0.3,0
s7_busy,6,0.0005,coarse,1,0.027324,0,23,0.011088,0.529,0
s7_busy,6,0.001,coarse,1,0.052272,0,44,0.012033,0.605,0
s7_busy,6,0.003,coarse,1,0.13662,0,115,0.01512,0.78161938534279,0
s7_busy,6,0.005,coarse,1,0.204336,0,172,0.018711,0.832882882882883,0
s7_busy,6,0.01,coarse,1,0.323136,0,272,0.027594,0.878252611585945,0
s7_busy,6,0.02,coarse,1,0.435996,0,367,0.042273,0.937684489000278,0
s7_busy,6,0.0261532097202366,fine,1,0.477576,0,402,0.05481,0.924085086916743,0
s7_busy,6,0.0341995189335339,fine,1,0.505222,0,426,0.073584,0.928931203931204,0
s7_busy,6,0.0447213595499958,fine,1,0.516058,0,435,0.095445,0.92053415061296,1
s7_busy,6,0.05,coarse,1,0.513216,0,432,0.109053,0.916260801256873,0
s7_busy,6,0.0584803547642573,fine,1,0.507276,0,427,0.131859,0.915490058244627,0
s7_busy,6,0.076472449133173,fine,1,0.452014,0,381,0.19908,0.909302179904786,0
s7_busy,6,0.1,coarse,1,0.351648,0,296,0.3087,0.849650892164469,0
s7_busy,6,0.2,coarse,1,0.0297,0,25,0.610801,0.38109756097561,0
sf_cf,8,0.025,coarse,1,0.384912,0,243,0.264528,0.841153846153846,1
sf_cb,8,0.025,coarse,1,0.754558,0,477,0.063162,0.94756371814093,1
sb_cf,8,1e-05,coarse,1,0.066528,0,42,0.016731,0.501136363636364,0
sb_cf,8,1.94876784266975e-05,coarse,1,0.109296,0,69,0.032283,0.623167539267016,0
sb_cf,8,3.79769610462371e-05,coarse,1,0.147312,0,93,0.083988,0.673598130841122,0
sb_cf,8,4.743587441816e-05,fine,1,0.178612,0,113,0.107532,0.761873508353222,0
sb_cf,8,5.92507172723973e-05,fine,1,0.1897,0,120,0.152514,0.775862068965517,1
sb_cf,8,7.40082804492285e-05,coarse,1,0.178612,0,113,0.217953,0.733850574712644,0
sb_cf,8,9.24415066550307e-05,fine,1,0.178612,0,113,0.294633,0.784336609336609,0
sb_cf,8,0.000115465892475565,fine,1,0.154852,0,98,0.386712,0.736503067484663,0
sb_cf,8,0.000144224957030741,coarse,1,0.123172,0,78,0.494532,0.717452830188679,0
sb_cf,8,0.000281060958371934,coarse,1,0.057024,0,36,0.782323,0.50625,0
sb_cf,8,0.000547722557505166,coarse,1,0.003168,0,2,0.952939,0.05,0
sb_cf,8,0.001,coarse,1,0,0,0,0.994132,NaN,0
sb_cf,8,0.0010673841067709,coarse,1,0,0,0,0.995608,NaN,0
sb_cf,8,0.0020800838230519,coarse,1,0,0,0,0.999973,NaN,0
sb_cf,8,0.003,coarse,1,0,0,0,0.999991,NaN,0
sb_cf,8,0.0040536004644211,coarse,1,0,0,0,1,NaN,0
sb_cf,8,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,8,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,8,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,8,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,8,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,8,1e-05,coarse,1,0.045936,0,29,1.8e-05,0.382272727272727,0
sb_cb,8,1.77827941003892e-05,coarse,1,0.093456,0,59,1.8e-05,0.561451612903226,0
sb_cb,8,3.16227766016838e-05,coarse,1,0.175824,0,111,1.8e-05,0.742228915662651,0
sb_cb,8,5.62341325190349e-05,coarse,1,0.267696,0,169,7.2e-05,0.794243604004449,0
sb_cb,8,0.0001,coarse,1,0.386496,0,244,0.000207,0.853440366972477,0
sb_cb,8,0.000177827941003892,coarse,1,0.500544,0,316,0.006831,0.888398576512455,0
sb_cb,8,0.000316227766016838,coarse,1,0.601531,0,380,0.013698,0.919510952623535,0
sb_cb,8,0.000562341325190349,coarse,1,0.681172,0,431,0.021213,0.939515476431317,0
sb_cb,8,0.000681292069057962,fine,1,0.674836,0,427,0.043695,0.917332461259811,0
sb_cb,8,0.000825404185268018,fine,1,0.679588,0,430,0.05373,0.93195564516129,0
sb_cb,8,0.001,coarse,1,0.70018,0,443,0.060822,0.947696542399073,0
sb_cb,8,0.00121152765862859,fine,1,0.703348,0,445,0.074511,0.937795984087895,1
sb_cb,8,0.00146779926762207,fine,1,0.666916,0,422,0.114399,0.910077677841374,0
sb_cb,8,0.00177827941003892,coarse,1,0.662112,0,418,0.127854,0.922318412162162,0
sb_cb,8,0.003,coarse,1,0.497376,0,314,0.290248,0.872222222222222,0
sb_cb,8,0.00316227766016838,coarse,1,0.48312,0,305,0.2968,0.863581507612328,0
sb_cb,8,0.00562341325190349,coarse,1,0.30888,0,195,0.479106,0.792848206839033,0
sb_cb,8,0.01,coarse,1,0.13464,0,85,0.615697,0.616467576791809,0
s7_clean,8,0.001,coarse,1,0.78408,0,495,0.00063,0.934211529662956,0
s7_clean,8,0.003,coarse,1,0.850237,0,537,0.002583,0.951712871287129,0
s7_clean,8,0.005,coarse,1,0.860866,0,544,0.004221,0.95193000514668,0
s7_clean,8,0.00600468477588001,fine,1,0.86326,0,545,0.005229,0.9513933376041,0
s7_clean,8,0.00721124785153704,fine,1,0.866005,0,547,0.00567,0.956672848190306,0
s7_clean,8,0.00866025403784439,fine,1,0.867076,0,548,0.006741,0.963995891114535,0
s7_clean,8,0.009,coarse,1,0.866851,0,548,0.006678,0.952257737189244,0
s7_clean,8,0.0104004191152595,fine,1,0.867571,0,548,0.007875,0.938684671167792,1
s7_clean,8,0.0124902476648341,fine,1,0.867319,0,548,0.00882,0.9300792864222,0
s7_clean,8,0.015,coarse,1,0.864898,0,547,0.011529,0.909892348862669,0
s7_clean,8,0.025,coarse,1,0.850822,0,538,0.024066,0.952619799894681,0
s7_clean,8,0.05,coarse,1,0.792673,0,501,0.066654,0.916999123191583,0
s7_clean,8,0.1,coarse,1,0.571824,0,361,0.225855,0.907780718863193,0
s7_clean,8,0.2,coarse,1,0.074448,0,47,0.582246,0.569329896907216,0
s7_clean,8,0.4,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,8,0.6,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,8,0.8,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,8,1,coarse,1,0,0,0,0.318213,NaN,0
s7_busy,8,0.0001,coarse,1,0.004752,0,3,0.01008,0.075,0
s7_busy,8,0.0003,coarse,1,0.011088,0,7,0.010143,0.175,0
s7_busy,8,0.0005,coarse,1,0.02376,0,15,0.010521,0.296052631578947,0
s7_busy,8,0.001,coarse,1,0.053856,0,34,0.011718,0.466129032258065,0
s7_busy,8,0.003,coarse,1,0.1584,0,100,0.015435,0.771604938271605,0
s7_busy,8,0.005,coarse,1,0.24451,0,155,0.018585,0.801902536715621,0
s7_busy,8,0.01,coarse,1,0.384912,0,243,0.024885,0.889828209764919,0
s7_busy,8,0.02,coarse,1,0.520972,0,329,0.036477,0.857694136291601,0
s7_busy,8,0.0261532097202366,fine,1,0.548064,0,346,0.042525,0.871549213744904,0
s7_busy,8,0.0341995189335339,fine,1,0.573408,0,362,0.057708,0.907004429678848,0
s7_busy,8,0.0447213595499958,fine,1,0.579744,0,366,0.075789,0.907560975609756,0
s7_busy,8,0.05,coarse,1,0.582091,0,368,0.087885,0.905724986623863,1
s7_busy,8,0.0584803547642573,fine,1,0.55537,0,351,0.119889,0.876251778093883,0
s7_busy,8,0.076472449133173,fine,1,0.497376,0,314,0.177408,0.876564722617354,0
s7_busy,8,0.1,coarse,1,0.399168,0,252,0.285831,0.860954446854664,0
s7_busy,8,0.2,coarse,1,0.037456,0,24,0.603981,0.327272727272727,0
sf_cf,10,0.025,coarse,1,0.34056,0,172,0.25144,0.751626016260163,1
sf_cb,10,0.025,coarse,1,0.78208,0,395,0.05445,0.914137567377549,1
sb_cf,10,1e-05,coarse,1,0.09306,0,47,0.003096,0.497522522522523,0
sb_cf,10,1.94876784266975e-05,coarse,1,0.14454,0,73,0.022905,0.625469483568075,0
sb_cf,10,2.43414702251933e-05,fine,1,0.16038,0,81,0.039321,0.675,0
sb_cf,10,3.04041948840996e-05,fine,1,0.1881,0,95,0.051138,0.665560471976401,0
sb_cf,10,3.79769610462371e-05,coarse,1,0.198,0,100,0.092628,0.753012048192771,1
sb_cf,10,4.74358744181599e-05,fine,1,0.19008,0,96,0.154503,0.768,0
sb_cf,10,5.92507172723973e-05,fine,1,0.19404,0,98,0.216666,0.816666666666667,0
sb_cf,10,7.40082804492285e-05,coarse,1,0.19008,0,96,0.262125,0.817021276595745,0
sb_cf,10,0.000144224957030741,coarse,1,0.1485,0,75,0.550035,0.692733990147783,0
sb_cf,10,0.000281060958371934,coarse,1,0.01188,0,6,0.888778,0.1125,0
sb_cf,10,0.000547722557505166,coarse,1,0,0,0,0.987364,NaN,0
sb_cf,10,0.001,coarse,1,0,0,0,0.998758,NaN,0
sb_cf,10,0.0010673841067709,coarse,1,0,0,0,0.999046,NaN,0
sb_cf,10,0.0020800838230519,coarse,1,0,0,0,0.999982,NaN,0
sb_cf,10,0.003,coarse,1,0,0,0,1,NaN,0
sb_cf,10,0.0040536004644211,coarse,1,0,0,0,1,NaN,0
sb_cf,10,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,10,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,10,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,10,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,10,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,10,1e-05,coarse,1,0.07326,0,37,0,0.468835616438356,0
sb_cb,10,1.77827941003892e-05,coarse,1,0.124405,0,63,0,0.624056603773585,0
sb_cb,10,3.16227766016838e-05,coarse,1,0.217465,0,110,0,0.697004608294931,0
sb_cb,10,5.62341325190349e-05,coarse,1,0.326365,0,165,5.4e-05,0.774317406143345,0
sb_cb,10,0.0001,coarse,1,0.447145,0,226,0.000126,0.819576379974326,0
sb_cb,10,0.000177827941003892,coarse,1,0.581785,0,294,0.002475,0.856819984139572,0
sb_cb,10,0.000316227766016838,coarse,1,0.676231,0,342,0.010809,0.912071116656269,0
sb_cb,10,0.000383118684955729,fine,1,0.698011,0,353,0.019152,0.894408555842664,0
sb_cb,10,0.000464158883361278,fine,1,0.705931,0,357,0.027693,0.892750070047632,0
sb_cb,10,0.000562341325190349,coarse,1,0.727711,0,368,0.033453,0.907181136120043,1
sb_cb,10,0.000681292069057962,fine,1,0.727711,0,368,0.042138,0.902826666666667,0
sb_cb,10,0.000825404185268018,fine,1,0.719791,0,364,0.062451,0.908004385964912,0
sb_cb,10,0.001,coarse,1,0.711871,0,360,0.087156,0.914737436476567,0
sb_cb,10,0.00177827941003892,coarse,1,0.64944,0,328,0.155689,0.873246753246753,0
sb_cb,10,0.003,coarse,1,0.5049,0,255,0.311695,0.882053716766142,0
sb_cb,10,0.00316227766016838,coarse,1,0.49896,0,252,0.296476,0.869441401971522,0
sb_cb,10,0.00562341325190349,coarse,1,0.243583,0,124,0.514854,0.69136690647482,0
sb_cb,10,0.01,coarse,1,0.10494,0,53,0.660301,0.668809523809524,0
s7_clean,10,0.001,coarse,1,0.82962,0,419,0.000441,0.930469578121688,0
s7_clean,10,0.003,coarse,1,0.87912,0,444,0.001386,0.931996974281392,0
s7_clean,10,0.005,coarse,1,0.88792,0,449,0.002709,0.938726951015087,0
s7_clean,10,0.00600468477588001,fine,1,0.887551,0,449,0.003843,0.916534824513548,0
s7_clean,10,0.00721124785153704,fine,1,0.887902,0,449,0.005166,0.918204591000182,0
s7_clean,10,0.00866025403784439,fine,1,0.890017,0,450,0.005607,0.946615557217651,0
s7_clean,10,0.009,coarse,1,0.890134,0,450,0.005796,0.941685267857143,1
s7_clean,10,0.0104004191152595,fine,1,0.889774,0,450,0.006867,0.928217821782178,0
s7_clean,10,0.0124902476648341,fine,1,0.88936,0,450,0.007749,0.901121395514418,0
s7_clean,10,0.015,coarse,1,0.887614,0,449,0.010521,0.904689463292048,0
s7_clean,10,0.025,coarse,1,0.87714,0,443,0.019593,0.936123831329899,0
s7_clean,10,0.05,coarse,1,0.82962,0,419,0.053152,0.935626732040077,0
s7_clean,10,0.1,coarse,1,0.64168,0,325,0.185661,0.879915028323892,0
s7_clean,10,0.2,coarse,1,0.099,0,50,0.567,0.512295081967213,0
s7_clean,10,0.4,coarse,1,0.00198,0,1,0.634977,0.025,0
s7_clean,10,0.6,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,10,0.8,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,10,1,coarse,1,0,0,0,0.318213,NaN,0
s7_busy,10,0.0001,coarse,1,0.00396,0,2,0.007182,0.05,0
s7_busy,10,0.0003,coarse,1,0.01782,0,9,0.007434,0.184090909090909,0
s7_busy,10,0.0005,coarse,1,0.0297,0,15,0.007434,0.225,0
s7_busy,10,0.001,coarse,1,0.05544,0,28,0.008379,0.445454545454545,0
s7_busy,10,0.003,coarse,1,0.141928,0,72,0.012159,0.589090909090909,0
s7_busy,10,0.005,coarse,1,0.22176,0,112,0.014931,0.757487922705314,0
s7_busy,10,0.01,coarse,1,0.358,0,181,0.019593,0.870377258235919,0
s7_busy,10,0.02,coarse,1,0.4851,0,245,0.030429,0.898040095751047,0
s7_busy,10,0.0261532097202366,fine,1,0.539701,0,273,0.036981,0.89363309352518,0
s7_busy,10,0.0341995189335339,fine,1,0.58014,0,293,0.050463,0.879961049610496,0
s7_busy,10,0.0447213595499958,fine,1,0.61182,0,309,0.065079,0.87726019845645,0
s7_busy,10,0.05,coarse,1,0.620143,0,314,0.079506,0.878439059158945,1
s7_busy,10,0.0584803547642573,fine,1,0.6039,0,305,0.101052,0.887982054219168,0
s7_busy,10,0.076472449133173,fine,1,0.54054,0,273,0.15687,0.878465346534653,0
s7_busy,10,0.1,coarse,1,0.44946,0,227,0.242953,0.907840028188865,0
s7_busy,10,0.2,coarse,1,0.0594,0,30,0.585097,0.375,0
sf_cf,15,0.025,coarse,1,0.32272,0,109,0.25542,0.744423558897243,1
sf_cb,15,0.025,coarse,1,0.848212,0,286,0.039996,0.86795415959253,1
sb_cf,15,1e-05,coarse,1,0.10395,0,35,0.007956,0.457089552238806,0
sb_cf,15,1.94876784266975e-05,coarse,1,0.15444,0,52,0.051291,0.603571428571429,0
sb_cf,15,2.43414702251933e-05,fine,1,0.1782,0,60,0.08496,0.652173913043478,0
sb_cf,15,3.04041948840996e-05,fine,1,0.20493,0,69,0.114552,0.680142857142857,1
sb_cf,15,3.79769610462371e-05,coarse,1,0.20196,0,68,0.174141,0.642222222222222,0
sb_cf,15,4.74358744181599e-05,fine,1,0.17226,0,58,0.267732,0.546103896103896,0
sb_cf,15,5.92507172723973e-05,fine,1,0.15444,0,52,0.35271,0.545161290322581,0
sb_cf,15,7.40082804492285e-05,coarse,1,0.14256,0,48,0.44505,0.564705882352941,0
sb_cf,15,0.000144224957030741,coarse,1,0.052369,0,18,0.756939,0.27,0
sb_cf,15,0.000281060958371934,coarse,1,0,0,0,0.960022,NaN,0
sb_cf,15,0.000547722557505166,coarse,1,0,0,0,0.998146,NaN,0
sb_cf,15,0.001,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0010673841067709,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0020800838230519,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.003,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0040536004644211,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,15,1e-05,coarse,1,0.126727,0,43,0,0.457673267326733,0
sb_cb,15,1.77827941003892e-05,coarse,1,0.186127,0,63,0,0.554329608938547,0
sb_cb,15,3.16227766016838e-05,coarse,1,0.29403,0,99,1.8e-05,0.6534,0
sb_cb,15,5.62341325190349e-05,coarse,1,0.40986,0,138,3.6e-05,0.714864864864865,0
sb_cb,15,0.0001,coarse,1,0.518767,0,175,0.000135,0.758795837462835,0
sb_cb,15,0.000177827941003892,coarse,1,0.643507,0,217,0.00927,0.827283907238229,0
sb_cb,15,0.000316227766016838,coarse,1,0.730528,0,246,0.012402,0.804734042553191,0
sb_cb,15,0.000562341325190349,coarse,1,0.748348,0,252,0.051903,0.829467084639498,0
sb_cb,15,0.000681292069057962,fine,1,0.777922,0,262,0.043524,0.821886973180077,0
sb_cb,15,0.000825404185268018,fine,1,0.791755,0,267,0.037899,0.872356828193833,1
sb_cb,15,0.001,coarse,1,0.774952,0,261,0.071055,0.881939409632315,0
sb_cb,15,0.00121152765862859,fine,1,0.742282,0,250,0.110196,0.909487776484284,0
sb_cb,15,0.00146779926762207,fine,1,0.70983,0,239,0.148552,0.86285498489426,0
sb_cb,15,0.00177827941003892,coarse,1,0.6534,0,220,0.200311,0.860597439544808,0
sb_cb,15,0.003,coarse,1,0.541447,0,183,0.321363,0.831405163853029,0
sb_cb,15,0.00316227766016838,coarse,1,0.476107,0,161,0.358227,0.803004956629492,0
sb_cb,15,0.00562341325190349,coarse,1,0.28512,0,96,0.53206,0.665895953757225,0
sb_cb,15,0.01,coarse,1,0.11286,0,38,0.646921,0.530882352941176,0
s7_clean,15,0.001,coarse,1,0.875536,0,295,0.000315,0.879751314193288,0
s7_clean,15,0.003,coarse,1,0.91179,0,307,0.001827,0.893524838832006,0
s7_clean,15,0.005,coarse,1,0.917485,0,309,0.002835,0.861430891374955,0
s7_clean,15,0.009,coarse,1,0.919744,0,310,0.005292,0.826169188445667,0
s7_clean,15,0.0106706799134702,fine,1,0.919555,0,310,0.005607,0.843574438202247,0
s7_clean,15,0.0126514899795262,fine,1,0.92257,0,311,0.006489,0.880883424408015,1
s7_clean,15,0.015,coarse,1,0.920149,0,310,0.007749,0.890474425500371,0
s7_clean,15,0.0177844665224503,fine,1,0.917683,0,309,0.010269,0.903149829738933,0
s7_clean,15,0.0210858166325437,fine,1,0.915028,0,309,0.012222,0.898391042529168,0
s7_clean,15,0.025,coarse,1,0.912535,0,308,0.01449,0.902435312024353,0
s7_clean,15,0.05,coarse,1,0.880855,0,297,0.036666,0.901195341234164,0
s7_clean,15,0.1,coarse,1,0.711709,0,240,0.152901,0.910240202275601,0
s7_clean,15,0.2,coarse,1,0.13662,0,46,0.543564,0.601136363636364,0
s7_clean,15,0.4,coarse,1,0.00594,0,2,0.632331,0.05,0
s7_clean,15,0.6,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,15,0.8,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,15,1,coarse,1,0,0,0,0.318213,NaN,0
s7_busy,15,0.0001,coarse,1,0.00297,0,1,0.004473,0.025,0
s7_busy,15,0.0003,coarse,1,0.02376,0,8,0.004536,0.16,0
s7_busy,15,0.0005,coarse,1,0.03861,0,13,0.004788,0.222368421052632,0
s7_busy,15,0.001,coarse,1,0.06831,0,23,0.005103,0.339102564102564,0
s7_busy,15,0.003,coarse,1,0.19305,0,65,0.005796,0.610549132947977,0
s7_busy,15,0.005,coarse,1,0.25839,0,87,0.009009,0.693131868131868,0
s7_busy,15,0.01,coarse,1,0.39204,0,132,0.012411,0.77508896797153,0
s7_busy,15,0.02,coarse,1,0.55539,0,187,0.018459,0.819329896907216,0
s7_busy,15,0.0261532097202366,fine,1,0.609478,0,206,0.02583,0.824961119751166,0
s7_busy,15,0.0341995189335339,fine,1,0.63261,0,213,0.035091,0.865160183066362,0
s7_busy,15,0.0447213595499958,fine,1,0.641626,0,217,0.051156,0.787441471571906,0
s7_busy,15,0.05,coarse,1,0.643228,0,217,0.054999,0.824964961457603,0
s7_busy,15,0.0584803547642573,fine,1,0.65043,0,219,0.075184,0.832078417765441,1
s7_busy,15,0.076472449133173,fine,1,0.639124,0,216,0.118062,0.878313253012048,0
s7_busy,15,0.1,coarse,1,0.556,0,188,0.198639,0.796036036036036,0
s7_busy,15,0.2,coarse,1,0.07425,0,25,0.580356,0.38109756097561,0
sf_cf,20,0.025,coarse,1,0.396,0,100,0.2158,0.706214689265537,1
sf_cb,20,0.025,coarse,1,0.87516,0,221,0.035838,0.836891706648389,1
sb_cf,20,1e-05,coarse,1,0.15048,0,38,0.056718,0.582258064516129,0
sb_cf,20,1.94876784266975e-05,coarse,1,0.16632,0,42,0.152298,0.580263157894737,0
sb_cf,20,2.43414702251933e-05,fine,1,0.20196,0,51,0.191817,0.607710280373832,0
sb_cf,20,3.04041948840996e-05,fine,1,0.24948,0,63,0.2322,0.608742331288344,1
sb_cf,20,3.79769610462371e-05,coarse,1,0.20196,0,51,0.332838,0.546428571428571,0
sb_cf,20,4.74358744181599e-05,fine,1,0.198,0,50,0.420111,0.504032258064516,0
sb_cf,20,5.92507172723973e-05,fine,1,0.1386,0,35,0.548229,0.486111111111111,0
sb_cf,20,7.40082804492285e-05,coarse,1,0.07524,0,19,0.66855,0.392391304347826,0
sb_cf,20,0.000144224957030741,coarse,1,0.005524,0,2,0.907689,0.05,0
sb_cf,20,0.000281060958371934,coarse,1,0,0,0,0.974125,NaN,0
sb_cf,20,0.000547722557505166,coarse,1,0,0,0,0.999964,NaN,0
sb_cf,20,0.001,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0010673841067709,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0020800838230519,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.003,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0040536004644211,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,20,1e-05,coarse,1,0.1584,0,40,1.8e-05,0.588235294117647,0
sb_cb,20,1.77827941003892e-05,coarse,1,0.28512,0,72,3.6e-05,0.611320754716981,0
sb_cb,20,3.16227766016838e-05,coarse,1,0.3762,0,95,3.6e-05,0.739754098360656,0
sb_cb,20,5.62341325190349e-05,coarse,1,0.48312,0,122,5.4e-05,0.785021097046414,0
sb_cb,20,0.0001,coarse,1,0.593782,0,150,9e-05,0.810518731988473,0
sb_cb,20,0.000177827941003892,coarse,1,0.702547,0,178,0.004167,0.83203781512605,0
sb_cb,20,0.000316227766016838,coarse,1,0.791782,0,200,0.004338,0.813008130081301,0
sb_cb,20,0.000383118684955729,fine,1,0.792259,0,201,0.008577,0.772781178270849,0
sb_cb,20,0.000464158883361278,fine,1,0.788299,0,200,0.036405,0.814332247557003,0
sb_cb,20,0.000562341325190349,coarse,1,0.816586,0,207,0.03258,0.834937646141855,1
sb_cb,20,0.000681292069057962,fine,1,0.795742,0,201,0.060327,0.795921985815603,0
sb_cb,20,0.000825404185268018,fine,1,0.796579,0,202,0.072666,0.820016077170418,0
sb_cb,20,0.001,coarse,1,0.73141,0,185,0.140877,0.814105613701237,0
sb_cb,20,0.00177827941003892,coarse,1,0.618019,0,157,0.23526,0.8183598937583,0
sb_cb,20,0.003,coarse,1,0.512053,0,130,0.334692,0.782407407407407,0
sb_cb,20,0.00316227766016838,coarse,1,0.480373,0,122,0.367083,0.798497854077253,0
