protocol,M,q,stage,n_runs,mean_throughput,se_throughput,mean_completed_pkt_s,mean_collision_fraction,mean_jain_fairness,selected
s7_busy,10,0.02,coarse,1,0.4851,0,245,0.030429,0.898040095751047,0
s7_busy,10,0.0261532097202366,fine,1,0.539701,0,273,0.036981,0.89363309352518,0
s7_busy,10,0.0341995189335339,fine,1,0.58014,0,293,0.050463,0.879961049610496,0
s7_busy,10,0.0447213595499958,fine,1,0.61182,0,309,0.065079,0.87726019845645,0
s7_busy,10,0.05,coarse,1,0.620143,0,314,0.079506,0.878439059158945,1
s7_busy,10,0.0584803547642573,fine,1,0.6039,0,305,0.101052,0.887982054219168,0
s7_busy,10,0.076472449133173,fine,1,0.54054,0,273,0.15687,0.878465346534653,0
s7_busy,10,0.1,coarse,1,0.44946,0,227,0.242953,0.907840028188865,0
s7_busy,10,0.2,coarse,1,0.0594,0,30,0.585097,0.375,0
sf_cf,15,0.025,coarse,1,0.32272,0,109,0.25542,0.744423558897243,1
sf_cb,15,0.025,coarse,1,0.848212,0,286,0.039996,0.86795415959253,1
sb_cf,15,1e-05,coarse,1,0.10395,0,35,0.007956,0.457089552238806,0
sb_cf,15,1.94876784266975e-05,coarse,1,0.15444,0,52,0.051291,0.603571428571429,0
sb_cf,15,2.43414702251933e-05,fine,1,0.1782,0,60,0.08496,0.652173913043478,0
sb_cf,15,3.04041948840996e-05,fine,1,0.20493,0,69,0.114552,0.680142857142857,1
sb_cf,15,3.79769610462371e-05,coarse,1,0.20196,0,68,0.174141,0.642222222222222,0
sb_cf,15,4.74358744181599e-05,fine,1,0.17226,0,58,0.267732,0.546103896103896,0
sb_cf,15,5.92507172723973e-05,fine,1,0.15444,0,52,0.35271,0.545161290322581,0
sb_cf,15,7.40082804492285e-05,coarse,1,0.14256,0,48,0.44505,0.564705882352941,0
sb_cf,15,0.000144224957030741,coarse,1,0.052369,0,18,0.756939,0.27,0
sb_cf,15,0.000281060958371934,coarse,1,0,0,0,0.960022,NaN,0
sb_cf,15,0.000547722557505166,coarse,1,0,0,0,0.998146,NaN,0
sb_cf,15,0.001,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0010673841067709,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0020800838230519,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.003,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0040536004644211,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,15,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,15,1e-05,coarse,1,0.126727,0,43,0,0.457673267326733,0
sb_cb,15,1.77827941003892e-05,coarse,1,0.186127,0,63,0,0.554329608938547,0
sb_cb,15,3.16227766016838e-05,coarse,1,0.29403,0,99,1.8e-05,0.6534,0
sb_cb,15,5.62341325190349e-05,coarse,1,0.40986,0,138,3.6e-05,0.714864864864865,0
sb_cb,15,0.0001,coarse,1,0.518767,0,175,0.000135,0.758795837462835,0
sb_cb,15,0.000177827941003892,coarse,1,0.643507,0,217,0.00927,0.827283907238229,0
sb_cb,15,0.000316227766016838,coarse,1,0.730528,0,246,0.012402,0.804734042553191,0
sb_cb,15,0.000562341325190349,coarse,1,0.748348,0,252,0.051903,0.829467084639498,0
sb_cb,15,0.000681292069057962,fine,1,0.777922,0,262,0.043524,0.821886973180077,0
sb_cb,15,0.000825404185268018,fine,1,0.791755,0,267,0.037899,0.872356828193833,1
sb_cb,15,0.001,coarse,1,0.774952,0,261,0.071055,0.881939409632315,0
sb_cb,15,0.00121152765862859,fine,1,0.742282,0,250,0.110196,0.909487776484284,0
sb_cb,15,0.00146779926762207,fine,1,0.70983,0,239,0.148552,0.86285498489426,0
sb_cb,15,0.00177827941003892,coarse,1,0.6534,0,220,0.200311,0.860597439544808,0
sb_cb,15,0.003,coarse,1,0.541447,0,183,0.321363,0.831405163853029,0
sb_cb,15,0.00316227766016838,coarse,1,0.476107,0,161,0.358227,0.803004956629492,0
sb_cb,15,0.00562341325190349,coarse,1,0.28512,0,96,0.53206,0.665895953757225,0
sb_cb,15,0.01,coarse,1,0.11286,0,38,0.646921,0.530882352941176,0
s7_clean,15,0.001,coarse,1,0.875536,0,295,0.000315,0.879751314193288,0
s7_clean,15,0.003,coarse,1,0.91179,0,307,0.001827,0.893524838832006,0
s7_clean,15,0.005,coarse,1,0.917485,0,309,0.002835,0.861430891374955,0
s7_clean,15,0.009,coarse,1,0.919744,0,310,0.005292,0.826169188445667,0
s7_clean,15,0.0106706799134702,fine,1,0.919555,0,310,0.005607,0.843574438202247,0
s7_clean,15,0.0126514899795262,fine,1,0.92257,0,311,0.006489,0.880883424408015,1
s7_clean,15,0.015,coarse,1,0.920149,0,310,0.007749,0.890474425500371,0
s7_clean,15,0.0177844665224503,fine,1,0.917683,0,309,0.010269,0.903149829738933,0
s7_clean,15,0.0210858166325437,fine,1,0.915028,0,309,0.012222,0.898391042529168,0
s7_clean,15,0.025,coarse,1,0.912535,0,308,0.01449,0.902435312024353,0
s7_clean,15,0.05,coarse,1,0.880855,0,297,0.036666,0.901195341234164,0
s7_clean,15,0.1,coarse,1,0.711709,0,240,0.152901,0.910240202275601,0
s7_clean,15,0.2,coarse,1,0.13662,0,46,0.543564,0.601136363636364,0
s7_clean,15,0.4,coarse,1,0.00594,0,2,0.632331,0.05,0
s7_clean,15,0.6,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,15,0.8,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,15,1,coarse,1,0,0,0,0.318213,NaN,0
s7_busy,15,0.0001,coarse,1,0.00297,0,1,0.004473,0.025,0
s7_busy,15,0.0003,coarse,1,0.02376,0,8,0.004536,0.16,0
s7_busy,15,0.0005,coarse,1,0.03861,0,13,0.004788,0.222368421052632,0
s7_busy,15,0.001,coarse,1,0.06831,0,23,0.005103,0.339102564102564,0
s7_busy,15,0.003,coarse,1,0.19305,0,65,0.005796,0.610549132947977,0
s7_busy,15,0.005,coarse,1,0.25839,0,87,0.009009,0.693131868131868,0
s7_busy,15,0.01,coarse,1,0.39204,0,132,0.012411,0.77508896797153,0
s7_busy,15,0.02,coarse,1,0.55539,0,187,0.018459,0.819329896907216,0
s7_busy,15,0.0261532097202366,fine,1,0.609478,0,206,0.02583,0.824961119751166,0
s7_busy,15,0.0341995189335339,fine,1,0.63261,0,213,0.035091,0.865160183066362,0
s7_busy,15,0.0447213595499958,fine,1,0.641626,0,217,0.051156,0.787441471571906,0
s7_busy,15,0.05,coarse,1,0.643228,0,217,0.054999,0.824964961457603,0
s7_busy,15,0.0584803547642573,fine,1,0.65043,0,219,0.075184,0.832078417765441,1
s7_busy,15,0.076472449133173,fine,1,0.639124,0,216,0.118062,0.878313253012048,0
s7_busy,15,0.1,coarse,1,0.556,0,188,0.198639,0.796036036036036,0
s7_busy,15,0.2,coarse,1,0.07425,0,25,0.580356,0.38109756097561,0
sf_cf,20,0.025,coarse,1,0.396,0,100,0.2158,0.706214689265537,1
sf_cb,20,0.025,coarse,1,0.87516,0,221,0.035838,0.836891706648389,1
sb_cf,20,1e-05,coarse,1,0.15048,0,38,0.056718,0.582258064516129,0
sb_cf,20,1.94876784266975e-05,coarse,1,0.16632,0,42,0.152298,0.580263157894737,0
sb_cf,20,2.43414702251933e-05,fine,1,0.20196,0,51,0.191817,0.607710280373832,0
sb_cf,20,3.04041948840996e-05,fine,1,0.24948,0,63,0.2322,0.608742331288344,1
sb_cf,20,3.79769610462371e-05,coarse,1,0.20196,0,51,0.332838,0.546428571428571,0
sb_cf,20,4.74358744181599e-05,fine,1,0.198,0,50,0.420111,0.504032258064516,0
sb_cf,20,5.92507172723973e-05,fine,1,0.1386,0,35,0.548229,0.486111111111111,0
sb_cf,20,7.40082804492285e-05,coarse,1,0.07524,0,19,0.66855,0.392391304347826,0
sb_cf,20,0.000144224957030741,coarse,1,0.005524,0,2,0.907689,0.05,0
sb_cf,20,0.000281060958371934,coarse,1,0,0,0,0.974125,NaN,0
sb_cf,20,0.000547722557505166,coarse,1,0,0,0,0.999964,NaN,0
sb_cf,20,0.001,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0010673841067709,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0020800838230519,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.003,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0040536004644211,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.00789952623209501,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.01,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.0153943426934329,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.03,coarse,1,0,0,0,1,NaN,0
sb_cf,20,0.03,coarse,1,0,0,0,1,NaN,0
sb_cb,20,1e-05,coarse,1,0.1584,0,40,1.8e-05,0.588235294117647,0
sb_cb,20,1.77827941003892e-05,coarse,1,0.28512,0,72,3.6e-05,0.611320754716981,0
sb_cb,20,3.16227766016838e-05,coarse,1,0.3762,0,95,3.6e-05,0.739754098360656,0
sb_cb,20,5.62341325190349e-05,coarse,1,0.48312,0,122,5.4e-05,0.785021097046414,0
sb_cb,20,0.0001,coarse,1,0.593782,0,150,9e-05,0.810518731988473,0
sb_cb,20,0.000177827941003892,coarse,1,0.702547,0,178,0.004167,0.83203781512605,0
sb_cb,20,0.000316227766016838,coarse,1,0.791782,0,200,0.004338,0.813008130081301,0
sb_cb,20,0.000383118684955729,fine,1,0.792259,0,201,0.008577,0.772781178270849,0
sb_cb,20,0.000464158883361278,fine,1,0.788299,0,200,0.036405,0.814332247557003,0
sb_cb,20,0.000562341325190349,coarse,1,0.816586,0,207,0.03258,0.834937646141855,1
sb_cb,20,0.000681292069057962,fine,1,0.795742,0,201,0.060327,0.795921985815603,0
sb_cb,20,0.000825404185268018,fine,1,0.796579,0,202,0.072666,0.820016077170418,0
sb_cb,20,0.001,coarse,1,0.73141,0,185,0.140877,0.814105613701237,0
sb_cb,20,0.00177827941003892,coarse,1,0.618019,0,157,0.23526,0.8183598937583,0
sb_cb,20,0.003,coarse,1,0.512053,0,130,0.334692,0.782407407407407,0
sb_cb,20,0.00316227766016838,coarse,1,0.480373,0,122,0.367083,0.798497854077253,0
sb_cb,20,0.00562341325190349,coarse,1,0.253051,0,64,0.573777,0.60952380952381,0
sb_cb,20,0.01,coarse,1,0.11484,0,29,0.686619,0.467222222222222,0
s7_clean,20,0.001,coarse,1,0.900592,0,228,0.000126,0.8664,0
s7_clean,20,0.003,coarse,1,0.932884,0,236,0.000945,0.855282555282555,0
s7_clean,20,0.005,coarse,1,0.940246,0,238,0.001449,0.862423873325213,0
s7_clean,20,0.009,coarse,1,0.940039,0,238,0.002835,0.84694976076555,0
s7_clean,20,0.0106706799134702,fine,1,0.943531,0,239,0.003087,0.875551808706315,1
s7_clean,20,0.0126514899795262,fine,1,0.940246,0,238,0.00441,0.883957553058677,0
s7_clean,20,0.015,coarse,1,0.940579,0,238,0.005607,0.886170212765957,0
s7_clean,20,0.0177844665224503,fine,1,0.938095,0,237,0.007245,0.860959534028204,0
s7_clean,20,0.0210858166325437,fine,1,0.934549,0,236,0.009387,0.845929526123937,0
s7_clean,20,0.025,coarse,1,0.93112,0,236,0.010521,0.842857142857143,0
s7_clean,20,0.05,coarse,1,0.909268,0,230,0.027468,0.866644823066841,0
s7_clean,20,0.1,coarse,1,0.76498,0,194,0.124929,0.841592128801431,0
s7_clean,20,0.2,coarse,1,0.17028,0,43,0.522144,0.497043010752688,0
s7_clean,20,0.4,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,20,0.6,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,20,0.8,coarse,1,0,0,0,0.636363,NaN,0
s7_clean,20,1,coarse,1,0,0,0,0.318213,NaN,0
s7_busy,20,0.0001,coarse,1,0.00792,0,2,0.003654,0.05,0
s7_busy,20,0.0003,coarse,1,0.0198,0,5,0.003654,0.125,0
s7_busy,20,0.0005,coarse,1,0.02376,0,6,0.004032,0.15,0
s7_busy,20,0.001,coarse,1,0.05148,0,13,0.004284,0.281666666666667,0
s7_busy,20,0.003,coarse,1,0.17028,0,43,0.005985,0.497043010752688,0
s7_busy,20,0.005,coarse,1,0.28116,0,71,0.007623,0.575456621004566,0
s7_busy,20,0.01,coarse,1,0.3762,0,95,0.010962,0.707288401253918,0
s7_busy,20,0.02,coarse,1,0.53856,0,136,0.017451,0.811228070175439,0
s7_busy,20,0.0261532097202366,fine,1,0.60588,0,153,0.021294,0.804986244841816,0
s7_busy,20,0.0341995189335339,fine,1,0.65736,0,166,0.030933,0.844240196078431,0
s7_busy,20,0.0447213595499958,fine,1,0.68904,0,174,0.040005,0.755389221556886,0
s7_busy,20,0.05,coarse,1,0.693,0,175,0.045549,0.811903499469777,0
s7_busy,20,0.0584803547642573,fine,1,0.695914,0,176,0.055251,0.868161434977578,0
s7_busy,20,0.076472449133173,fine,1,0.708703,0,179,0.082845,0.805050251256281,1
s7_busy,20,0.1,coarse,1,0.6336,0,160,0.144619,0.855614973262032,0
s7_busy,20,0.2,coarse,1,0.099,0,25,0.556227,0.446428571428571,0
